observation
"[-0.002480030059814453, 1.399773359298706, -0.2512187361717224, -0.4954172372817993, 0.0028805516194552183, 0.056904830038547516, 0.0, 0.0]"
"[-0.004960441496223211, 1.3880500793457031, -0.25087910890579224, -0.5210447907447815, 0.005692297592759132, 0.05624082684516907, 0.0, 0.0]"
"[-0.0074409483931958675, 1.3757259845733643, -0.2508879005908966, -0.5477498769760132, 0.008502524346113205, 0.05620967596769333, 0.0, 0.0]"
"[-0.009921455755829811, 1.3628019094467163, -0.250896155834198, -0.5744238495826721, 0.011312399990856647, 0.05620278790593147, 0.0, 0.0]"
"[-0.012402152642607689, 1.3492777347564697, -0.2509044408798218, -0.6010938286781311, 0.014121845364570618, 0.056193917989730835, 0.0, 0.0]"
"[-0.014882946386933327, 1.3351538181304932, -0.25091272592544556, -0.6277623772621155, 0.0169308353215456, 0.0561850443482399, 0.0, 0.0]"
"[-0.017363738268613815, 1.3204299211502075, -0.25092101097106934, -0.6544312238693237, 0.019739454612135887, 0.056177325546741486, 0.0, 0.0]"
"[-0.019844627007842064, 1.3051061630249023, -0.2509292662143707, -0.681100070476532, 0.022547630593180656, 0.05616867542266846, 0.0, 0.0]"
"[-0.022325705736875534, 1.289182424545288, -0.2509375214576721, -0.7077691555023193, 0.025355447083711624, 0.05616127699613571, 0.0, 0.0]"
"[-0.024806786328554153, 1.2726587057113647, -0.25094568729400635, -0.7344381213188171, 0.02816283516585827, 0.05615277215838432, 0.0, 0.0]"
"[-0.027287960052490234, 1.2555350065231323, -0.2509538531303406, -0.761107325553894, 0.030969824641942978, 0.05614500492811203, 0.0, 0.0]"
"[-0.029769133776426315, 1.2378113269805908, -0.2509619891643524, -0.7877764105796814, 0.03377637639641762, 0.05613648146390915, 0.0, 0.0]"
"[-0.032250501215457916, 1.2194879055023193, -0.25097009539604187, -0.8144457340240479, 0.03658255934715271, 0.05612901598215103, 0.0, 0.0]"
"[-0.03473186492919922, 1.2005643844604492, -0.25097817182540894, -0.8411150574684143, 0.03938833996653557, 0.05612053722143173, 0.0, 0.0]"
"[-0.03721332550048828, 1.18104088306427, -0.2509861886501312, -0.8677845001220703, 0.04219374805688858, 0.05611322075128555, 0.0, 0.0]"
"[-0.039694976061582565, 1.1609175205230713, -0.2509942054748535, -0.8944538235664368, 0.044998738914728165, 0.05610491707921028, 0.0, 0.0]"
"[-0.04217662662267685, 1.140194296836853, -0.2510022222995758, -0.9211233258247375, 0.0478033609688282, 0.056097663938999176, 0.0, 0.0]"
"[-0.04465828090906143, 1.1188710927963257, -0.25101011991500854, -0.9477928280830383, 0.05060756579041481, 0.05608929321169853, 0.0, 0.0]"
"[-0.0471402183175087, 1.0969477891921997, -0.25101804733276367, -0.9744624495506287, 0.053411416709423065, 0.05608205124735832, 0.0, 0.0]"
"[-0.04962215572595596, 1.0744248628616333, -0.251025915145874, -1.0011321306228638, 0.056214865297079086, 0.05607379227876663, 0.0, 0.0]"
"[-0.05215043947100639, 1.051295518875122, -0.2568334639072418, -1.0281269550323486, 0.06018497422337532, 0.07940938323736191, 0.0, 0.0]"
"[-0.05473461002111435, 1.0275609493255615, -0.26385414600372314, -1.0550938844680786, 0.06556253135204315, 0.10756059736013412, 0.0, 0.0]"
"[-0.05736083909869194, 1.0032179355621338, -0.2691058814525604, -1.0822073221206665, 0.07199658453464508, 0.12869258224964142, 0.0, 0.0]"
"[-0.06005821377038956, 0.9782705903053284, -0.27804797887802124, -1.1091855764389038, 0.08022090047597885, 0.16450121998786926, 0.0, 0.0]"
"[-0.06283149868249893, 0.9527069330215454, -0.2875410318374634, -1.136744737625122, 0.09036120772361755, 0.2028241902589798, 0.0, 0.0]"
"[-0.06569395214319229, 0.9264999628067017, -0.2987983822822571, -1.1655638217926025, 0.10280736535787582, 0.24892275035381317, 0.0, 0.0]"
"[-0.06863689422607422, 0.8996765613555908, -0.30888497829437256, -1.1932178735733032, 0.11730088293552399, 0.2898704409599304, 0.0, 0.0]"
"[-0.07165956497192383, 0.8722538352012634, -0.31883272528648376, -1.2201769351959229, 0.13378532230854034, 0.32968807220458984, 0.0, 0.0]"
"[-0.07475576549768448, 0.8442181944847107, -0.32802411913871765, -1.2477803230285645, 0.15214064717292786, 0.3671065866947174, 0.0, 0.0]"
"[-0.07793264091014862, 0.8155784010887146, -0.3380541205406189, -1.2750910520553589, 0.17251740396022797, 0.4075348377227783, 0.0, 0.0]"
"[-0.0812067985534668, 0.7863255739212036, -0.350177139043808, -1.3029251098632812, 0.19536042213439941, 0.4568604826927185, 0.0, 0.0]"
"[-0.08457927405834198, 0.75749272108078, -0.3619237542152405, -1.2849066257476807, 0.2202504277229309, 0.49780040979385376, 0.0, 0.0]"
"[-0.08821926265954971, 0.7290481925010681, -0.390433132648468, -1.268368124961853, 0.24706774950027466, 0.5363461375236511, 0.0, 0.0]"
"[-0.09209175407886505, 0.7004746794700623, -0.41529011726379395, -1.2749049663543701, 0.27570614218711853, 0.5727677345275879, 0.0, 0.0]"
"[-0.09607343375682831, 0.6720635890960693, -0.42786893248558044, -1.2686063051223755, 0.3062894344329834, 0.611665666103363, 0.0, 0.0]"
"[-0.10041198879480362, 0.6437906622886658, -0.46472305059432983, -1.263414740562439, 0.3384079039096832, 0.6423693895339966, 0.0, 0.0]"
"[-0.10487537086009979, 0.6153876185417175, -0.4785726070404053, -1.2702887058258057, 0.3723273277282715, 0.6783887147903442, 0.0, 0.0]"
"[-0.10971460491418839, 0.5869762301445007, -0.517076849937439, -1.2717640399932861, 0.4076707065105438, 0.7068673968315125, 0.0, 0.0]"
"[-0.11491318047046661, 0.5587810277938843, -0.5538914203643799, -1.263368010520935, 0.4445464611053467, 0.7375155687332153, 0.0, 0.0]"
"[-0.12038250267505646, 0.5306032299995422, -0.5817850232124329, -1.2639124393463135, 0.48297378420829773, 0.7685464024543762, 0.0, 0.0]"
"[-0.1261003464460373, 0.5026386380195618, -0.6074308156967163, -1.2558858394622803, 0.5230944156646729, 0.8024135828018188, 0.0, 0.0]"
"[-0.13222245872020721, 0.47523510456085205, -0.6484572887420654, -1.2324776649475098, 0.5648661851882935, 0.8354358673095703, 0.0, 0.0]"
"[-0.13896092772483826, 0.4480562210083008, -0.7099885940551758, -1.223876714706421, 0.6076231002807617, 0.8551391363143921, 0.0, 0.0]"
"[-0.1460590362548828, 0.42088380455970764, -0.745975136756897, -1.2251508235931396, 0.6517316102981567, 0.8821698427200317, 0.0, 0.0]"
"[-0.15349531173706055, 0.39405563473701477, -0.7799907922744751, -1.211660385131836, 0.697611391544342, 0.9175969958305359, 0.0, 0.0]"
"[-0.16119042038917542, 0.3670777678489685, -0.8056364059448242, -1.2200886011123657, 0.7449977397918701, 0.9477267265319824, 0.0, 0.0]"
"[-0.16931553184986115, 0.34031161665916443, -0.8482623100280762, -1.2125861644744873, 0.7940258383750916, 0.9805628061294556, 0.0, 0.0]"
"[-0.17799606919288635, 0.3136709928512573, -0.903039813041687, -1.2088643312454224, 0.8444835543632507, 1.009155035018921, 0.0, 0.0]"
"[-0.18744182586669922, 0.2871892750263214, -0.9784766435623169, -1.20362389087677, 0.8962274193763733, 1.0348784923553467, 0.0, 0.0]"
"[-0.1974411904811859, 0.2607995569705963, -1.0326979160308838, -1.2015700340270996, 0.9496212601661682, 1.0678787231445312, 0.0, 0.0]"
"[-0.20809225738048553, 0.23416243493556976, -1.0961986780166626, -1.2143968343734741, 1.0042539834976196, 1.092653512954712, 0.0, 0.0]"
"[-0.21923121809959412, 0.20700331032276154, -1.1430405378341675, -1.239375352859497, 1.0600736141204834, 1.11639404296875, 0.0, 0.0]"
"[-0.23109383881092072, 0.17976100742816925, -1.2133158445358276, -1.2449917793273926, 1.1173601150512695, 1.1457322835922241, 0.0, 0.0]"
"[-0.2436017096042633, 0.15215586125850677, -1.2752935886383057, -1.2627723217010498, 1.1757311820983887, 1.1674211025238037, 0.0, 0.0]"
"[-0.2564675807952881, 0.12435486912727356, -1.3080849647521973, -1.2726835012435913, 1.2346020936965942, 1.1774202585220337, 0.0, 0.0]"
"[-0.27004751563072205, 0.09642764180898666, -1.3762534856796265, -1.2792552709579468, 1.2937490940093994, 1.1829404830932617, 0.0, 1.0]"
"[-0.28156185150146484, 0.08160661160945892, -1.191096305847168, -0.8207904696464539, 1.5213589668273926, 4.526764869689941, 0.0, 1.0]"
"[0.005755424499511719, 1.4057015180587769, 0.5829483270645142, -0.2319551408290863, -0.0066623263992369175, -0.13204646110534668, 0.0, 0.0]"
"[0.011511039920151234, 1.3999062776565552, 0.5821608304977417, -0.2576102316379547, -0.013187367469072342, -0.13051261007785797, 0.0, 0.0]"
"[0.01726694032549858, 1.3935112953186035, 0.582180917263031, -0.2842930853366852, -0.0197084192186594, -0.1304333508014679, 0.0, 0.0]"
"[0.023022938519716263, 1.386516809463501, 0.5822000503540039, -0.310968279838562, -0.02622862160205841, -0.1304161250591278, 0.0, 0.0]"
"[0.028779219835996628, 1.378922939300537, 0.582219123840332, -0.3376402258872986, -0.0327477902173996, -0.13039544224739075, 0.0, 0.0]"
"[0.03453569486737251, 1.3707295656204224, 0.5822383165359497, -0.3643113970756531, -0.03926592320203781, -0.13037477433681488, 0.0, 0.0]"
"[0.04029235988855362, 1.3619365692138672, 0.5822574496269226, -0.39098280668258667, -0.04578302800655365, -0.1303539276123047, 0.0, 0.0]"
"[0.04604930803179741, 1.3525443077087402, 0.582276463508606, -0.417654424905777, -0.05229908600449562, -0.13033337891101837, 0.0, 0.0]"
"[0.05180644989013672, 1.3425524234771729, 0.5822953581809998, -0.44432613253593445, -0.05881413817405701, -0.13031286001205444, 0.0, 0.0]"
"[0.05756378173828125, 1.3319611549377441, 0.5823141932487488, -0.47099801898002625, -0.06532815843820572, -0.13029266893863678, 0.0, 0.0]"
"[0.06332139670848846, 1.3207703828811646, 0.582332968711853, -0.49767008423805237, -0.07184118032455444, -0.13027231395244598, 0.0, 0.0]"
"[0.0690792053937912, 1.308980107307434, 0.582351565361023, -0.5243422985076904, -0.07835320383310318, -0.1302521824836731, 0.0, 0.0]"
"[0.07483730465173721, 1.2965903282165527, 0.5823701024055481, -0.5510146617889404, -0.08486420661211014, -0.13023197650909424, 0.0, 0.0]"
"[0.08059559017419815, 1.2836010456085205, 0.5823885202407837, -0.57768714427948, -0.0913742259144783, -0.1302121877670288, 0.0, 0.0]"
"[0.08635415881872177, 1.2700122594833374, 0.5824068784713745, -0.6043598055839539, -0.09788324683904648, -0.13019199669361115, 0.0, 0.0]"
"[0.09211292117834091, 1.2558239698410034, 0.5824251174926758, -0.6310326457023621, -0.10439126193523407, -0.13017244637012482, 0.0, 0.0]"
"[0.09787197411060333, 1.2410361766815186, 0.5824432373046875, -0.6577056050300598, -0.11089830100536346, -0.13015241920948029, 0.0, 0.0]"
"[0.10363111644983292, 1.225649118423462, 0.5824612379074097, -0.6843786835670471, -0.11740432679653168, -0.13013282418251038, 0.0, 0.0]"
"[0.10939054191112518, 1.2096620798110962, 0.5824790596961975, -0.7110519409179688, -0.1239093765616417, -0.13011310994625092, 0.0, 0.0]"
"[0.11515025794506073, 1.1930758953094482, 0.5824967622756958, -0.7377253174781799, -0.1304134726524353, -0.13009364902973175, 0.0, 0.0]"
"[0.1209101676940918, 1.1758898496627808, 0.5825143456459045, -0.7643988728523254, -0.13691659271717072, -0.13007405400276184, 0.0, 0.0]"
"[0.12667036056518555, 1.1581043004989624, 0.5825318098068237, -0.7910725474357605, -0.14341874420642853, -0.1300547868013382, 0.0, 0.0]"
"[0.1323699951171875, 1.139737606048584, 0.5748956203460693, -0.8167839050292969, -0.14835023880004883, -0.09863881766796112, 0.0, 0.0]"
"[0.138126939535141, 1.1214091777801514, 0.579077959060669, -0.8149397373199463, -0.15173713862895966, -0.06774377822875977, 0.0, 0.0]"
"[0.14391212165355682, 1.1033563613891602, 0.5802220106124878, -0.8025208711624146, -0.15344031155109406, -0.034065939486026764, 0.0, 0.0]"
"[0.14975643157958984, 1.0855469703674316, 0.5842964053153992, -0.7915186285972595, -0.1533050686120987, 0.0027049770578742027, 0.0, 0.0]"
"[0.1556597650051117, 1.0680285692214966, 0.588183581829071, -0.7783694863319397, -0.1511702984571457, 0.042695511132478714, 0.0, 0.0]"
"[0.1615287810564041, 1.0503957271575928, 0.5827620029449463, -0.7832687497138977, -0.1470368355512619, 0.08266893029212952, 0.0, 0.0]"
"[0.16738033294677734, 1.0329660177230835, 0.5790006518363953, -0.774053692817688, -0.1408967673778534, 0.12280124425888062, 0.0, 0.0]"
"[0.17324361205101013, 1.0156890153884888, 0.5781524181365967, -0.7671144604682922, -0.13275714218616486, 0.1627926081418991, 0.0, 0.0]"
"[0.17907342314720154, 0.9985854029655457, 0.5727861523628235, -0.7592928409576416, -0.1226135715842247, 0.20287132263183594, 0.0, 0.0]"
"[0.18491916358470917, 0.9815460443496704, 0.5723696947097778, -0.7563461661338806, -0.11047661304473877, 0.24273905158042908, 0.0, 0.0]"
"[0.19071969389915466, 0.9647682905197144, 0.5658066272735596, -0.7446841597557068, -0.09633813053369522, 0.2827698588371277, 0.0, 0.0]"
"[0.19658641517162323, 0.9482930898666382, 0.5703893303871155, -0.7312612533569336, -0.08020804077386856, 0.32260197401046753, 0.0, 0.0]"
"[0.20227384567260742, 0.9315785765647888, 0.550433337688446, -0.7419812083244324, -0.062081627547740936, 0.36252835392951965, 0.0, 0.0]"
"[0.20803499221801758, 0.9150834679603577, 0.555762767791748, -0.7323946356773376, -0.04196779057383537, 0.4022766947746277, 0.0, 0.0]"
"[0.21375103294849396, 0.8985573649406433, 0.5492194890975952, -0.7340237498283386, -0.01986538991332054, 0.4420483112335205, 0.0, 0.0]"
"[0.21944579482078552, 0.8819584250450134, 0.5450702905654907, -0.7375805974006653, 0.004225029610097408, 0.48180872201919556, 0.0, 0.0]"
"[0.22504977881908417, 0.865083634853363, 0.5339713096618652, -0.7502629160881042, 0.030303020030260086, 0.5215600728988647, 0.0, 0.0]"
"[0.23054751753807068, 0.8482421040534973, 0.5213745832443237, -0.7493342161178589, 0.058368027210235596, 0.5613006353378296, 0.0, 0.0]"
"[0.2358260154724121, 0.8312048316001892, 0.4975064694881439, -0.7586683630943298, 0.08840882033109665, 0.6008158922195435, 0.0, 0.0]"
"[0.2409277856349945, 0.8142946362495422, 0.4779028296470642, -0.7537762522697449, 0.12043271958827972, 0.6404780149459839, 0.0, 0.0]"
"[0.2459917962551117, 0.7971834540367126, 0.4722985327243805, -0.763602614402771, 0.15440243482589722, 0.6793949007987976, 0.0, 0.0]"
"[0.2510541081428528, 0.7794873118400574, 0.4723180830478668, -0.7903650999069214, 0.18836943805217743, 0.6793409585952759, 0.0, 0.0]"
"[0.25611448287963867, 0.7612062096595764, 0.4723425507545471, -0.8171270489692688, 0.22233375906944275, 0.6792868971824646, 0.0, 0.0]"
"[0.2611725926399231, 0.7423403263092041, 0.47237175703048706, -0.8438884019851685, 0.256295382976532, 0.6792328953742981, 0.0, 0.0]"
"[0.2662280201911926, 0.7228891253471375, 0.4724058210849762, -0.8706490993499756, 0.29025429487228394, 0.6791788935661316, 0.0, 0.0]"
"[0.27134448289871216, 0.7028748393058777, 0.4804736077785492, -0.896056592464447, 0.32252374291419983, 0.6453896164894104, 0.0, 0.0]"
"[0.2765246331691742, 0.6823191046714783, 0.4889705777168274, -0.9203577041625977, 0.35289084911346436, 0.6073424220085144, 0.0, 0.0]"
"[0.28176745772361755, 0.6612197756767273, 0.49734431505203247, -0.9446207880973816, 0.38136592507362366, 0.5695019960403442, 0.0, 0.0]"
"[0.28709763288497925, 0.6395872831344604, 0.5087616443634033, -0.9681528210639954, 0.40727415680885315, 0.5181652307510376, 0.0, 0.0]"
"[0.2925076484680176, 0.6174283623695374, 0.5193051099777222, -0.9912649393081665, 0.43070828914642334, 0.46868258714675903, 0.0, 0.0]"
"[0.29797619581222534, 0.594718337059021, 0.5270110368728638, -1.0155632495880127, 0.45236408710479736, 0.43311595916748047, 0.0, 0.0]"
"[0.30350160598754883, 0.5714603662490845, 0.5345050096511841, -1.0396655797958374, 0.4722444415092468, 0.3976067900657654, 0.0, 0.0]"
"[0.3090861439704895, 0.5476498007774353, 0.5422202348709106, -1.0638870000839233, 0.49032697081565857, 0.36165133118629456, 0.0, 0.0]"
"[0.3147205412387848, 0.5232957601547241, 0.5488327741622925, -1.0876917839050293, 0.5067303776741028, 0.3280685544013977, 0.0, 0.0]"
"[0.32041120529174805, 0.4983876943588257, 0.5561187863349915, -1.1118921041488647, 0.5214049220085144, 0.2934904992580414, 0.0, 0.0]"
"[0.32616767287254333, 0.47295042872428894, 0.5647377371788025, -1.1347763538360596, 0.5338698625564575, 0.24929912388324738, 0.0, 0.0]"
"[0.332000732421875, 0.4469839334487915, 0.5745917558670044, -1.1575361490249634, 0.5438844561576843, 0.20029142498970032, 0.0, 0.0]"
"[0.33789175748825073, 0.42048075795173645, 0.5821388363838196, -1.180743932723999, 0.5519289374351501, 0.16088978946208954, 0.0, 0.0]"
"[0.3436470031738281, 0.3937641680240631, 0.5704047083854675, -1.1895241737365723, 0.5578833818435669, 0.11908920109272003, 0.0, 0.0]"
"[0.34920796751976013, 0.36709365248680115, 0.5528167486190796, -1.1867238283157349, 0.561702311038971, 0.07637836784124374, 0.0, 0.0]"
"[0.3546872138977051, 0.34010469913482666, 0.5463038086891174, -1.2001889944076538, 0.5635891556739807, 0.03773721680045128, 0.0, 0.0]"
"[0.3599534034729004, 0.3129526376724243, 0.5251050591468811, -1.207399845123291, 0.565363347530365, 0.035484276711940765, 0.0, 0.0]"
"[0.3649955689907074, 0.2859143316745758, 0.5024422407150269, -1.2024554014205933, 0.5674421787261963, 0.04157685860991478, 0.0, 0.0]"
"[0.3697896897792816, 0.25897952914237976, 0.47747039794921875, -1.197930932044983, 0.5697200298309326, 0.04555734246969223, 0.0, 0.0]"
"[0.37437543272972107, 0.23205800354480743, 0.4564553201198578, -1.197421669960022, 0.5722067356109619, 0.049733564257621765, 0.0, 0.0]"
"[0.3789611756801605, 0.2045365422964096, 0.45645570755004883, -1.2240886688232422, 0.5746933817863464, 0.04973351210355759, 0.0, 0.0]"
"[0.3835469186306, 0.17641504108905792, 0.45645612478256226, -1.2507555484771729, 0.577180027961731, 0.04973278567194939, 0.0, 0.0]"
"[0.38813257217407227, 0.14769373834133148, 0.45645657181739807, -1.2774226665496826, 0.5796666741371155, 0.04973273351788521, 0.0, 0.0]"
"[0.39271822571754456, 0.11837247014045715, 0.4564569890499115, -1.3040897846221924, 0.5821533203125, 0.04973210021853447, 0.0, 1.0]"
"[-0.00020132065401412547, 1.4101959466934204, -0.020405637100338936, -0.03218613937497139, 0.00024006149033084512, 0.00462218327447772, 0.0, 0.0]"
"[-0.0004028320254292339, 1.4088941812515259, -0.020377861335873604, -0.05785635858774185, 0.0004684357263613492, 0.0045687067322432995, 0.0, 0.0]"
"[-0.0006043434259481728, 1.4069924354553223, -0.02037859335541725, -0.08451840281486511, 0.000696704548317939, 0.004565742332488298, 0.0, 0.0]"
"[-0.0008058547973632812, 1.40449059009552, -0.020379262045025826, -0.11118976026773453, 0.0009249519789591432, 0.0045653944835066795, 0.0, 0.0]"
"[-0.0010073662269860506, 1.4013888835906982, -0.020379938185214996, -0.13785836100578308, 0.0011531702475622296, 0.004564687144011259, 0.0, 0.0]"
"[-0.0012087821960449219, 1.3976869583129883, -0.020380614325404167, -0.16452664136886597, 0.001381339505314827, 0.004563942551612854, 0.0, 0.0]"
"[-0.0014102936256676912, 1.3933851718902588, -0.020381290465593338, -0.19119484722614288, 0.0016094775637611747, 0.004563231952488422, 0.0, 0.0]"
"[-0.0016118049388751388, 1.3884831666946411, -0.02038196101784706, -0.21786315739154816, 0.0018375844229012728, 0.004562518559396267, 0.0, 0.0]"
"[-0.0018133163684979081, 1.382981300354004, -0.020382629707455635, -0.2445315271615982, 0.0020656343549489975, 0.004561866633594036, 0.0, 0.0]"
"[-0.002014732453972101, 1.376879334449768, -0.02038329653441906, -0.27119991183280945, 0.0022936747409403324, 0.0045612165704369545, 0.0, 0.0]"
"[-0.002216243650764227, 1.3701772689819336, -0.020383963361382484, -0.2978682816028595, 0.0025216792710125446, 0.004560521338135004, 0.0, 0.0]"
"[-0.0024177550803869963, 1.36287522315979, -0.02038462832570076, -0.3245367705821991, 0.002749632578343153, 0.004559819586575031, 0.0, 0.0]"
"[-0.0026193619705736637, 1.3549730777740479, -0.020385291427373886, -0.35120531916618347, 0.0029775677248835564, 0.00455915741622448, 0.0, 0.0]"
"[-0.0028208731673657894, 1.3464709520339966, -0.020385950803756714, -0.37787380814552307, 0.0032054686453193426, 0.0045584943145513535, 0.0, 0.0]"
"[-0.003022480057552457, 1.3373687267303467, -0.020386606454849243, -0.4045424163341522, 0.0034333430230617523, 0.004557757638394833, 0.0, 0.0]"
"[-0.0032240867149084806, 1.3276664018630981, -0.02038726396858692, -0.43121108412742615, 0.0036611692048609257, 0.004557011183351278, 0.0, 0.0]"
"[-0.003425693605095148, 1.3173643350601196, -0.02038791961967945, -0.4578796625137329, 0.0038889620918780565, 0.004556252621114254, 0.0, 0.0]"
"[-0.003627300262451172, 1.3064619302749634, -0.02038857340812683, -0.4845483899116516, 0.004116713535040617, 0.004555489402264357, 0.0, 0.0]"
"[-0.0038288116920739412, 1.2949596643447876, -0.020389225333929062, -0.5112171769142151, 0.004344464745372534, 0.004555380903184414, 0.0, 0.0]"
"[-0.004030418582260609, 1.2828571796417236, -0.02038986049592495, -0.537885844707489, 0.004572183825075626, 0.004554901272058487, 0.0, 0.0]"
"[-0.0042320252396166325, 1.2701547145843506, -0.020390501245856285, -0.564554750919342, 0.004799856338649988, 0.004553863313049078, 0.0, 0.0]"
"[-0.004433631896972656, 1.2568522691726685, -0.020391147583723068, -0.5912234783172607, 0.00502749253064394, 0.004553037695586681, 0.0, 0.0]"
"[-0.00463523855432868, 1.2429497241973877, -0.020391788333654404, -0.617892324924469, 0.005255100317299366, 0.004553007427603006, 0.0, 0.0]"
"[-0.004836845211684704, 1.2284469604492188, -0.020392412319779396, -0.6445611119270325, 0.005482690874487162, 0.004552226047962904, 0.0, 0.0]"
"[-0.005038356874138117, 1.2133443355560303, -0.020393047481775284, -0.671230137348175, 0.005710258614271879, 0.004551938269287348, 0.0, 0.0]"
"[-0.005239963531494141, 1.1976203918457031, -0.020385604351758957, -0.6988527178764343, 0.005937830079346895, 0.004551364574581385, 0.0, 0.0]"
"[-0.005441570188850164, 1.1812962293624878, -0.020385604351758957, -0.7255193591117859, 0.006165412720292807, 0.0045514884404838085, 0.0, 0.0]"
"[-0.005643176846206188, 1.1643719673156738, -0.020385606214404106, -0.7521860003471375, 0.006392997689545155, 0.004551519639790058, 0.0, 0.0]"
"[-0.005844783969223499, 1.1468477249145508, -0.020385606214404106, -0.778852641582489, 0.006620578467845917, 0.004551454912871122, 0.0, 0.0]"
"[-0.006046390626579523, 1.1287236213684082, -0.020385604351758957, -0.8055192828178406, 0.006848160643130541, 0.004551424644887447, 0.0, 0.0]"
"[-0.006247901823371649, 1.109999418258667, -0.020385604351758957, -0.8321859240531921, 0.00707573676481843, 0.004551354330033064, 0.0, 0.0]"
"[-0.006449508480727673, 1.0906753540039062, -0.020385602489113808, -0.8588525652885437, 0.007303315214812756, 0.0045513613149523735, 0.0, 0.0]"
"[-0.006596279330551624, 1.071103811264038, -0.015177297405898571, -0.8698450922966003, 0.007791995536535978, 0.009773770347237587, 0.0, 0.0]"
"[-0.006772422697395086, 1.051553726196289, -0.017985450103878975, -0.8688955307006836, 0.008160085417330265, 0.007361600641161203, 0.0, 0.0]"
"[-0.006945133209228516, 1.031846046447754, -0.017671840265393257, -0.875899612903595, 0.00855506956577301, 0.00789976492524147, 0.0, 0.0]"
"[-0.007068443112075329, 1.0118842124938965, -0.012972099706530571, -0.887194812297821, 0.009187738411128521, 0.01265320461243391, 0.0, 0.0]"
"[-0.007194804958999157, 0.9922592639923096, -0.013291014358401299, -0.8722217082977295, 0.009832818992435932, 0.012901484966278076, 0.0, 0.0]"
"[-0.007377338595688343, 0.9725937247276306, -0.018651790916919708, -0.8740214705467224, 0.010235562920570374, 0.008054601959884167, 0.0, 0.0]"
"[-0.00744972238317132, 0.9531075954437256, -0.008193165063858032, -0.8660598993301392, 0.011171684600412846, 0.018722454085946083, 0.0, 0.0]"
"[-0.007612705230712891, 0.9338861107826233, -0.01685173623263836, -0.8542928099632263, 0.011718872003257275, 0.01094377227127552, 0.0, 0.0]"
